model,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
a3_1p15,0.7,wet,100,0,3754.2758478169417,99.88205185663996,1.4625597822861143,331.54831223208,9.015384615384615,29.66923076923077,0.005505927039912432
a3_1p15,1.0,dry,70,0,3770.1946475594855,100.10403609763983,2.253799680902007,338.7999999999999,36.146153846153844,7.030769230769231,0.04355928033104282
a3_1p15,1.0,dry,85,0,4102.297673318807,100.81549276903715,2.2833945463353666,411.3999999999999,14.36923076923077,11.361538461538462,0.003428208658754321
a3_1p15,1.0,dry,100,0,4204.995217842446,101.44441142466812,2.1712826209423137,471.51907376784544,7.538461538461538,6.315384615384615,0.004875092308796473
a3_1p15,1.0,moderate,70,0,3586.9555528403425,99.31381860509572,1.945018442339331,338.80000000000007,39.65384615384615,6.7153846153846155,0.04056653810940314
a3_1p15,1.0,moderate,85,0,3775.5627068559465,101.35534838211953,2.2689263775535284,411.40000000000015,14.315384615384616,9.307692307692308,0.010888351205275027
a3_1p15,1.0,moderate,100,0,3775.2545540011356,101.52808666461507,2.2019416431120806,433.3157501385762,16.56153846153846,12.307692307692308,0.009175661015543683
a3_1p15,1.0,wet,70,0,3732.025591981476,99.42149093039201,2.263697167882154,317.4480391749969,21.907692307692308,24.361538461538462,0.004424960187687863
a3_1p15,1.0,wet,85,0,3751.442115745313,100.23114386322607,2.287130307632944,323.34273038644056,14.676923076923076,26.823076923076922,0.0046656195542962
a3_1p15,1.0,wet,100,0,3752.7555096625088,99.84160344513899,2.506167091643531,330.80652791261673,9.792307692307693,30.246153846153845,0.005507756917155134
a3_1p50,0.1,dry,70,0,3705.411707500615,98.38395679765932,0.38870740431254175,338.7999999999998,57.60769230769231,3.830769230769231,0.015199487496102948
a3_1p50,0.1,dry,85,0,4036.7816340693944,99.20541171027733,0.3933784908916516,411.39999999999986,34.03076923076923,8.961538461538462,0.009582653363775574
a3_1p50,0.1,dry,100,0,4174.933497827705,100.71918028044024,0.4050125335339663,484.00000000000017,21.176923076923078,8.115384615384615,0.010557030765948956
a3_1p50,0.1,moderate,70,0,3536.9697349616326,97.92983645742106,0.36741967535938413,338.8000000000002,49.33846153846154,16.876923076923077,0.00898778823654811
a3_1p50,0.1,moderate,85,0,3688.1908739177998,99.00984302204445,0.3464986659484088,411.39999999999964,14.815384615384616,30.276923076923076,0.014192560232990006
a3_1p50,0.1,moderate,100,0,3757.9846404421633,101.06364612016291,0.3023115622843769,455.3595565105352,8.807692307692308,26.53846153846154,0.014719222286540828
a3_1p50,0.1,wet,70,0,3612.1292191801267,96.22744098425345,0.37343993328025876,335.2516153666642,20.00769230769231,28.253846153846155,0.012972424202975945
a3_1p50,0.1,wet,85,0,3643.1815214455664,97.33863403175812,0.34229105271235705,315.45692952641133,22.646153846153847,26.646153846153847,0.012490434696082098
a3_1p50,0.1,wet,100,0,3651.6854248014924,97.15264614246416,0.335784443935152,321.31179497720734,15.553846153846154,29.96153846153846,0.010495231403948103
a3_1p50,0.2,dry,70,0,3692.916216645847,98.05218372371654,0.5427505019726795,338.8,55.12307692307692,4.546153846153846,0.014935587670952606
a3_1p50,0.2,dry,85,0,4034.167709061128,99.1411735299318,0.5901513733436454,411.3999999999999,22.50769230769231,5.969230769230769,0.009071265847837094
a3_1p50,0.2,dry,100,0,4180.661514097361,100.85736717697715,0.5924814684512021,484.00000000000017,12.607692307692307,6.623076923076923,0.009628935306532098
a3_1p50,0.2,moderate,70,0,3551.4990210512033,98.33211601229831,0.5597296718962373,338.80000000000007,40.23076923076923,10.138461538461538,0.011100508699381503
a3_1p50,0.2,moderate,85,0,3694.015774799279,99.16621305320871,0.5648453610109627,411.3999999999999,12.984615384615385,24.338461538461537,0.016279789907469193
a3_1p50,0.2,moderate,100,0,3783.1602532792012,101.74069498280043,0.5640512170055927,441.09316046386925,9.615384615384615,18.976923076923075,0.013970932914786044
a3_1p50,0.2,wet,70,0,3704.038007268618,98.6758992051714,0.5102583707233449,328.3396014437369,24.20769230769231,21.1,0.008125030436219344
a3_1p50,0.2,wet,85,0,3720.934184238374,99.41603202689858,0.48990398910145827,325.417547626883,17.46923076923077,23.369230769230768,0.008165709852080877
a3_1p50,0.2,wet,100,0,3710.6813705552236,98.72222609662022,0.48793245457001744,331.41994977419165,12.0,28.784615384615385,0.007107998984284866
a3_1p50,0.3,dry,70,0,3694.230942181441,98.08709155866316,0.7198545350882792,338.8,54.01538461538462,4.523076923076923,0.014829046019656247
