pool,alpha,scenario,budget_pct,seed,yield_kg_ha,pct_mpc,mean_abs_du,water_used_mm,drought_days,waterlog_days,spatial_equity_cv
B,0.1,dry,100,0,4135.7266733443275,99.77332587930559,0.3014555647496554,448.95392372063907,28.392307692307693,4.838461538461538,0.009719212973724856
B,0.1,dry,100,1,4165.245360156154,100.48545648933546,0.2511242032383194,481.5391503511201,27.7,0.9461538461538461,0.006849907648246933
B,0.1,dry,100,2,4148.796980962608,100.08864363706421,0.37374739699264875,470.09131432020666,30.43076923076923,2.5923076923076924,0.00554189521639266
B,0.1,moderate,70,0,3605.9540714898803,99.83984001995034,0.2729817135229122,338.7999999999998,63.99230769230769,0.13846153846153847,0.014037713968177053
B,0.1,moderate,70,1,3584.962918046709,99.25864753661556,0.3554532069734077,338.8,57.823076923076925,1.0846153846153845,0.029503280280959884
B,0.1,moderate,70,2,3619.5001201338773,100.2148961916892,0.2903985239691354,338.79999999999995,55.33076923076923,0.15384615384615385,0.01943476973492081
B,0.1,moderate,85,0,3765.3049817867663,101.07997875414148,0.2827790004800428,411.39999999999986,26.753846153846155,8.853846153846154,0.010319180525500769
B,0.1,moderate,85,1,3719.6662404509784,99.8548023004673,0.32927539897306274,411.40000000000003,25.138461538461538,10.46923076923077,0.008629922370803648
B,0.1,moderate,85,2,3731.7511508683174,100.1792228969765,0.271246302838846,393.1863779300197,35.86153846153846,5.384615384615385,0.013814620805128554
B,0.1,moderate,100,0,3825.8081874413824,102.88762775084271,0.2572702661892918,415.7840088069106,21.246153846153845,7.107692307692307,0.010748413620472543
B,0.1,moderate,100,1,3727.2088020466294,100.23599014541908,0.3028944830415609,411.42398063962975,27.346153846153847,10.430769230769231,0.005297370061731808
B,0.1,moderate,100,2,3772.769774124182,101.46126337016398,0.31698726822172274,411.62375694505766,30.2,8.0,0.008830102998567551
B,0.1,wet,70,0,3583.674272275725,95.46939868902933,0.3209773540384577,278.46695092799234,40.92307692307692,24.084615384615386,0.005506330933784322
B,0.1,wet,70,1,3576.8908852489903,95.28868866035084,0.3123647567017105,277.14548991514783,44.98461538461538,22.715384615384615,0.007192944108655191
B,0.1,wet,70,2,3637.0634821243407,96.89169194825823,0.33306454749013503,293.74919937689737,36.7,22.06153846153846,0.008166574518707165
B,0.1,wet,85,0,3588.0900903636916,95.86669951057164,0.32189783354967605,283.9789185766332,39.48461538461538,24.976923076923075,0.005699689766543247
B,0.1,wet,85,1,3577.464661482416,95.5828089804905,0.3326163281710063,290.5531898578099,36.06923076923077,26.053846153846155,0.008970664944285923
B,0.1,wet,85,2,3666.7069684204766,97.96718763526226,0.35587493645533336,315.0571576754809,22.815384615384616,23.223076923076924,0.006373287275053485
